agentId,weighted_degree,betweenness,pagerank
21677,1101.0,6.165746840209436e-07,0.0007132124087543271
21676,1101.0,6.165746840209436e-07,0.0007132124087543271
21675,1101.0,6.165746840209436e-07,0.0007132124087543271
21953,1101.0,6.165746840209436e-07,0.0007132124087543271
21997,1101.0,6.165746840209436e-07,0.0007132124087543271
22004,1101.0,6.165746840209436e-07,0.0007132124087543271
22517,1101.0,6.165746840209436e-07,0.0007132124087543271
22706,1101.0,6.165746840209436e-07,0.0007132124087543271
22637,1101.0,6.165746840209436e-07,0.0007132124087543271
22633,1101.0,6.165746840209436e-07,0.0007132124087543271
22630,1101.0,6.165746840209436e-07,0.0007132124087543271
22618,1101.0,6.165746840209436e-07,0.0007132124087543271
22617,1101.0,6.165746840209436e-07,0.0007132124087543271
22600,1101.0,6.165746840209436e-07,0.0007132124087543271
22553,1101.0,6.165746840209436e-07,0.0007132124087543271
22462,1101.0,6.165746840209436e-07,0.0007132124087543271
22126,1101.0,6.165746840209436e-07,0.0007132124087543271
22346,1101.0,6.165746840209436e-07,0.0007132124087543271
22298,1101.0,6.165746840209436e-07,0.0007132124087543271
22281,1101.0,6.165746840209436e-07,0.0007132124087543271
22223,1101.0,6.165746840209436e-07,0.0007132124087543271
22219,1101.0,6.165746840209436e-07,0.0007132124087543271
22195,1101.0,6.165746840209436e-07,0.0007132124087543271
22188,1101.0,6.165746840209436e-07,0.0007132124087543271
22166,1101.0,6.165746840209436e-07,0.0007132124087543271
21674,1101.0,6.165746840209436e-07,0.0007132124087543271
21642,1101.0,6.165746840209436e-07,0.0007132124087543271
14330,1101.0,6.165746840209436e-07,0.0007132124087543271
21630,1101.0,6.165746840209436e-07,0.0007132124087543271
21002,1101.0,6.165746840209436e-07,0.0007132124087543271
20977,1101.0,6.165746840209436e-07,0.0007132124087543271
20889,1101.0,6.165746840209436e-07,0.0007132124087543271
20863,1101.0,6.165746840209436e-07,0.0007132124087543271
20843,1101.0,6.165746840209436e-07,0.0007132124087543271
20812,1101.0,6.165746840209436e-07,0.0007132124087543271
20765,1101.0,6.165746840209436e-07,0.0007132124087543271
20591,1101.0,6.165746840209436e-07,0.0007132124087543271
20530,1101.0,6.165746840209436e-07,0.0007132124087543271
20462,1101.0,6.165746840209436e-07,0.0007132124087543271
20461,1101.0,6.165746840209436e-07,0.0007132124087543271
20390,1101.0,6.165746840209436e-07,0.0007132124087543271
20316,1101.0,6.165746840209436e-07,0.0007132124087543271
20260,1101.0,6.165746840209436e-07,0.0007132124087543271
20145,1101.0,6.165746840209436e-07,0.0007132124087543271
20144,1101.0,6.165746840209436e-07,0.0007132124087543271
20142,1101.0,6.165746840209436e-07,0.0007132124087543271
20028,1101.0,6.165746840209436e-07,0.0007132124087543271
19969,1101.0,6.165746840209436e-07,0.0007132124087543271
21019,1101.0,6.165746840209436e-07,0.0007132124087543271
21112,1101.0,6.165746840209436e-07,0.0007132124087543271
21164,1101.0,6.165746840209436e-07,0.0007132124087543271
21549,1101.0,6.165746840209436e-07,0.0007132124087543271
21617,1101.0,6.165746840209436e-07,0.0007132124087543271
21616,1101.0,6.165746840209436e-07,0.0007132124087543271
21586,1101.0,6.165746840209436e-07,0.0007132124087543271
21585,1101.0,6.165746840209436e-07,0.0007132124087543271
21584,1101.0,6.165746840209436e-07,0.0007132124087543271
21564,1101.0,6.165746840209436e-07,0.0007132124087543271
21552,1101.0,6.165746840209436e-07,0.0007132124087543271
21551,1101.0,6.165746840209436e-07,0.0007132124087543271
21525,1101.0,6.165746840209436e-07,0.0007132124087543271
21220,1101.0,6.165746840209436e-07,0.0007132124087543271
21524,1101.0,6.165746840209436e-07,0.0007132124087543271
21499,1101.0,6.165746840209436e-07,0.0007132124087543271
21484,1101.0,6.165746840209436e-07,0.0007132124087543271
21404,1101.0,6.165746840209436e-07,0.0007132124087543271
21267,1101.0,6.165746840209436e-07,0.0007132124087543271
21252,1101.0,6.165746840209436e-07,0.0007132124087543271
21242,1101.0,6.165746840209436e-07,0.0007132124087543271
21236,1101.0,6.165746840209436e-07,0.0007132124087543271
22714,1101.0,6.165746840209436e-07,0.0007132124087543271
22753,1101.0,6.165746840209436e-07,0.0007132124087543271
